data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-08-02-01:00:00,1.84,84.0,1003.2,305.25,62.0,297.23,1.00033,98.45257,-0.92611,0.12029,303.24976,81.9919,999.99957,1006.76398,0.8396700000000001
2018-08-02-02:00:00,1.58,135.0,1003.1,307.15,55.0,297.07,0.97834,113.52957,-0.83672,0.35851,304.36841,76.02106,999.90442,1006.65417,0.6016600000000001
2018-08-02-03:00:00,1.96,117.0,1002.8,307.45,54.0,297.05,0.95634,128.60657,-0.74733,0.59673,305.48706,70.05024,999.8092,1006.54437,1.00366
2018-08-02-04:00:00,1.19,128.0,1002.5,308.85,47.0,296.09,1.18416,137.97775,-0.71425,0.89992,306.09335,66.98835,999.37299,1006.09851,0.005839999999999845
2018-08-02-05:00:00,3.21,94.0,1002.0,308.75,48.0,296.34,1.41198,147.34895,-0.68117,1.20311,306.69962,63.92646,998.93683,1005.65271,1.79802
2018-08-02-06:00:00,2.93,115.0,1001.5,309.45,48.0,296.98,1.63981,156.72014,-0.64809,1.5063,307.30591,60.86457,998.50061,1005.20685,1.2901900000000002
2018-08-02-07:00:00,3.49,120.0,1000.9,309.75,47.0,296.92,1.70932,162.6169,-0.49207,1.61739,307.29819,61.0617,998.0871,1004.78601,1.7806800000000003
2018-08-02-08:00:00,5.07,136.0,1000.6,309.65,46.0,296.48,1.77884,168.51364,-0.33605,1.72848,307.29044,61.25882,997.67352,1004.36523,3.2911600000000005
2018-08-02-09:00:00,4.58,156.0,1000.3,309.75,45.0,296.21,1.84836,174.4104,-0.18003,1.83957,307.28271,61.45595,997.26001,1003.9444,2.73164
2018-08-02-10:00:00,4.43,174.0,1000.2,309.25,45.0,295.75,1.75914,164.58997,-0.42262,1.65772,305.99277,67.67976,997.36621,1004.05463,2.67086
2018-08-02-11:00:00,5.28,159.0,1000.3,308.35,47.0,295.63,1.66991,154.76955,-0.66521,1.47587,304.70279,73.90357,997.47241,1004.16479,3.6100900000000005
2018-08-02-12:00:00,4.17,168.0,1000.6,307.25,53.0,296.56,1.772,155.07602,-0.74675,1.60697,303.02612,80.62831,997.36938,1004.05499,2.3979999999999997
2018-08-02-13:00:00,3.86,169.0,1001.2,306.75,56.0,296.99,1.88006,164.63725,-0.45202,1.76854,302.70532,80.26199,997.69751,1004.39789,1.9799399999999998
2018-08-02-14:00:00,3.52,165.0,1001.3,306.65,58.0,297.47,1.98812,174.19847,-0.15728,1.9301,302.38452,79.89567,998.02563,1004.74084,1.53188
2018-08-02-15:00:00,3.95,142.0,1001.4,306.45,58.0,297.28,2.09618,183.7597,0.13745,2.09167,302.06372,79.52934,998.35376,1005.08374,1.8538200000000002
2018-08-02-16:00:00,3.04,150.0,1001.4,305.45,60.0,296.89,1.98602,185.20383,0.17448,1.97715,301.61572,80.51804,998.46869,1005.20251,1.0539800000000001
2018-08-02-17:00:00,2.32,173.0,1001.4,304.65,63.0,296.93,1.87585,186.64795,0.21151,1.86263,301.16772,81.50674,998.58356,1005.32123,0.4441499999999998
2018-08-02-18:00:00,1.56,101.0,1001.4,303.55,68.0,297.12,1.76569,188.09207,0.24855,1.74811,300.71973,82.49543,998.69849,1005.44,-0.20568999999999993
2018-08-02-19:00:00,1.74,63.0,1001.3,302.65,72.0,297.19,1.48814,154.43816,-0.14493,1.14984,300.07495,83.86485,998.77045,1005.52081,0.25186
2018-08-02-20:00:00,1.53,54.0,1001.4,302.05,78.0,297.92,1.21059,120.78424,-0.5384,0.55156,299.43018,85.23426,998.84241,1005.60168,0.31940999999999997
2018-08-02-21:00:00,2.04,44.0,1001.7,301.45,79.0,297.54,0.93304,87.13033,-0.93187,-0.04671,298.7854,86.60368,998.91437,1005.6825,1.10696
2018-08-02-22:00:00,1.72,70.0,1001.9,301.45,78.0,297.33,0.69137,91.13491,-0.68971,-0.02012,299.73398,83.134,999.08392,1005.85541,1.02863
2018-08-02-23:00:00,2.03,78.0,1002.1,302.45,73.0,297.22,0.44969,95.1395,-0.44754,0.00647,300.68253,79.66434,999.25354,1006.02832,1.5803099999999999
2018-08-03-00:00:01,1.51,68.0,1002.3,303.75,67.0,297.07,0.20801,99.14408,-0.20537,0.03306,301.6311,76.19466,999.4231,1006.20123,1.30199
2018-08-03-01:00:00,1.78,86.0,1002.1,305.45,62.0,297.42,0.48115,119.26486,-0.25681,0.34283,302.96793,73.81638,999.35297,1006.11584,1.29885
2018-08-03-02:00:00,1.37,22.0,1002.0,307.35,57.0,297.84,0.75428,139.38565,-0.30826,0.65261,304.30478,71.43809,999.28278,1006.0304,0.6157200000000002
2018-08-03-03:00:00,1.95,42.0,1001.6,307.35,59.0,298.41,1.02741,159.50642,-0.3597,0.96239,305.6416,69.0598,999.21265,1005.94501,0.92259
2018-08-03-04:00:00,3.06,81.0,1001.1,308.15,55.0,298.0,1.56821,170.26747,-0.05933,1.50623,306.42734,65.30125,998.61469,1005.33191,1.49179
2018-08-03-05:00:00,1.54,317.0,1000.6,310.35,45.0,296.76,2.10901,181.02853,0.24104,2.05007,307.21304,61.54271,998.01678,1004.71875,-0.56901
2018-08-03-06:00:00,3.52,181.0,1000.0,310.65,41.0,295.52,2.64982,191.78958,0.54141,2.59392,307.99878,57.78417,997.41882,1004.10565,0.87018
2018-08-03-07:00:00,4.64,156.0,999.5,310.95,40.0,295.4,2.68687,188.22079,0.37834,2.64944,307.84253,58.77742,997.07581,1003.75775,1.9531299999999998
2018-08-03-08:00:00,6.06,170.0,999.2,310.65,43.0,296.29,2.72393,184.65201,0.21527,2.70496,307.68628,59.77066,996.73285,1003.40979,3.3360699999999994
2018-08-03-09:00:00,6.96,167.0,999.2,310.15,44.0,296.21,2.76098,181.08322,0.0522,2.76049,307.53003,60.76391,996.38983,1003.06189,4.19902
2018-08-03-10:00:00,6.19,168.0,999.0,309.35,46.0,296.2,2.61203,180.35484,0.01996,2.61156,306.2565,64.0045,996.55194,1003.22772,3.5779700000000005
2018-08-03-11:00:00,4.89,165.0,999.2,308.55,47.0,295.81,2.46308,179.62645,-0.01227,2.46263,304.983,67.24509,996.71411,1003.39355,2.4269199999999995
2018-08-03-12:00:00,5.22,171.0,999.6,307.15,50.0,295.52,2.02734,164.7664,-0.53269,1.9561,303.38745,73.32304,996.53125,1003.21753,3.1926599999999996
2018-08-03-13:00:00,4.47,174.0,1000.2,306.65,52.0,295.69,2.33009,168.3073,-0.43379,2.27943,302.99301,72.72218,996.97748,1003.67773,2.1399099999999995
2018-08-03-14:00:00,4.17,179.0,1000.5,306.75,52.0,295.78,2.63284,171.84818,-0.33489,2.60276,302.59854,72.12133,997.42371,1004.13794,1.53716
2018-08-03-15:00:00,4.61,159.0,1000.6,306.35,53.0,295.72,2.9356,175.38907,-0.23599,2.9261,302.2041,71.52047,997.86993,1004.59814,1.6744000000000003
2018-08-03-16:00:00,3.07,149.0,1001.0,304.95,62.0,296.95,2.74819,179.03502,-0.07014,2.73704,301.67001,72.53405,997.85571,1004.58875,0.3218099999999997
2018-08-03-17:00:00,4.41,168.0,1000.8,304.35,64.0,296.9,2.56078,182.68098,0.0957,2.54798,301.13589,73.54764,997.84143,1004.57941,1.8492200000000003
2018-08-03-18:00:00,3.85,170.0,1000.7,303.65,67.0,296.98,2.37338,186.32693,0.26155,2.35892,300.60181,74.56122,997.82721,1004.57001,1.47662
2018-08-03-19:00:00,2.44,148.0,1000.6,304.25,64.0,296.8,1.99865,146.737,-0.21049,1.41365,299.84521,78.3051,997.77869,1004.52771,0.4413499999999999
2018-08-03-20:00:00,2.55,78.0,1000.5,301.65,77.0,297.32,1.62392,107.14707,-0.68253,0.46838,299.08862,82.04897,997.7301,1004.48541,0.9260799999999998
2018-08-03-21:00:00,2.25,71.0,1000.9,301.15,79.0,297.25,1.24919,67.55714,-1.15457,-0.47689,298.33203,85.79285,997.68158,1004.44312,1.00081
2018-08-03-22:00:00,2.51,83.0,1001.0,301.25,77.0,296.93,1.2108,94.27505,-0.97165,0.00163,299.37427,81.87443,997.93439,1004.6983,1.2991999999999997
2018-08-03-23:00:00,2.39,114.0,1001.1,302.15,73.0,296.93,1.17241,120.99297,-0.78872,0.48014,300.4165,77.95601,998.18726,1004.95355,1.2175900000000002
2018-08-04-00:00:02,2.17,121.0,1001.4,303.75,67.0,297.07,1.13402,147.71088,-0.60579,0.95866,301.45874,74.03758,998.44006,1005.20874,1.03598
2018-08-04-01:00:00,2.35,112.0,1001.3,304.75,64.0,297.28,1.36886,153.32187,-0.56718,1.22979,302.72305,70.7672,998.34192,1005.09979,0.9811400000000001
2018-08-04-02:00:00,2.07,94.0,1001.4,306.05,61.0,297.73,1.60371,158.93286,-0.52858,1.50092,303.9874,67.49682,998.24371,1004.99084,0.46628999999999987
2018-08-04-03:00:00,2.86,192.0,1001.0,307.45,55.0,297.35,1.83855,164.54385,-0.48997,1.77206,305.25171,64.22644,998.14557,1004.8819,1.02145
2018-08-04-04:00:00,2.52,148.0,1000.6,307.95,53.0,297.21,2.19407,170.3893,-0.2915,2.1491,306.08902,61.30017,997.64313,1004.36359,0.32593000000000005
2018-08-04-05:00:00,3.32,214.0,999.9,309.15,48.0,296.71,2.54959,176.23474,-0.09302,2.52615,306.92636,58.37391,997.14075,1003.84521,0.77041
2018-08-04-06:00:00,3.11,202.0,999.4,309.95,45.0,296.39,2.90511,182.08018,0.10545,2.9032,307.76367,55.44764,996.63831,1003.3269,0.2048899999999998
2018-08-04-07:00:00,3.89,208.0,998.9,310.35,43.0,296.02,2.58247,178.85075,-0.01519,2.57551,307.71191,56.19903,996.25983,1002.94336,1.3075300000000003
2018-08-04-08:00:00,5.18,176.0,998.3,310.15,44.0,296.21,2.25983,175.62134,-0.13583,2.24782,307.66016,56.95042,995.88129,1002.55981,2.9201699999999997
2018-08-04-09:00:00,5.94,164.0,998.0,309.45,46.0,296.29,1.93719,172.39191,-0.25648,1.92013,307.6084,57.70181,995.50281,1002.17627,4.00281
2018-08-04-10:00:00,5.66,169.0,998.2,309.05,46.0,295.93,1.8811,157.36113,-0.64003,1.6374,306.28842,63.32614,995.85272,1002.52936,3.7789
2018-08-04-11:00:00,5.76,172.0,998.5,308.05,48.0,295.69,1.82501,142.33034,-1.02359,1.35467,304.96841,68.95047,996.20258,1002.88251,3.93499
2018-08-04-12:00:00,3.54,146.0,999.1,307.55,51.0,296.21,1.84113,134.02808,-1.32377,1.27961,303.26367,73.26865,996.13342,1002.81061,1.69887
2018-08-04-13:00:00,2.3,131.0,999.7,307.05,54.0,296.68,2.26342,140.3336,-1.35374,1.7757,302.83203,73.7935,996.73114,1003.42603,0.036579999999999835
2018-08-04-14:00:00,2.28,124.0,1000.5,305.45,63.0,297.69,2.68571,146.63911,-1.38371,2.27179,302.40039,74.31835,997.32886,1004.04144,-0.40571
2018-08-04-15:00:00,4.88,140.0,1001.0,305.65,62.0,297.61,3.10799,152.94464,-1.41367,2.76788,301.96875,74.84321,997.92657,1004.65686,1.7720099999999999
2018-08-04-16:00:00,4.43,121.0,1001.1,305.05,63.0,297.31,2.79028,121.98786,-1.56497,1.48692,301.34586,77.9621,998.24902,1004.98914,1.6397199999999996
2018-08-04-17:00:00,3.5,130.0,1001.3,304.65,64.0,297.18,2.47257,91.03108,-1.71627,0.20595,300.72299,81.08099,998.57147,1005.32147,1.0274299999999998
2018-08-04-18:00:00,2.5,160.0,1001.2,304.15,66.0,297.21,2.15486,60.0743,-1.86756,-1.07501,300.1001,84.19989,998.89392,1005.65375,0.3451399999999998
2018-08-04-19:00:00,3.61,117.0,1001.4,302.95,74.0,297.93,1.96471,59.70407,-1.69757,-0.98897,299.83652,86.15446,999.00916,1005.77478,1.64529
2018-08-04-20:00:00,3.02,86.0,1001.9,302.45,76.0,297.88,1.77455,59.33385,-1.52757,-0.90293,299.57291,88.10902,999.12445,1005.89581,1.24545
2018-08-04-21:00:00,3.29,108.0,1002.2,302.45,76.0,297.88,1.5844,58.96362,-1.35757,-0.81689,299.30933,90.06358,999.23969,1006.01685,1.7056
2018-08-04-22:00:00,3.67,126.0,1002.6,302.65,75.0,297.86,1.306,58.63447,-1.11679,-0.67702,300.12891,87.29079,999.57123,1006.35016,2.364
2018-08-04-23:00:00,3.48,130.0,1002.9,302.55,77.0,298.19,1.02761,58.30532,-0.876,-0.53715,300.94849,84.518,999.90283,1006.68353,2.4523900000000003
2018-08-05-00:00:01,2.2,85.0,1003.3,303.25,78.0,299.09,0.74922,57.97617,-0.63521,-0.39729,301.76807,81.74521,1000.23438,1007.01685,1.4507800000000002
2018-08-05-01:00:00,2.76,88.0,1003.3,304.25,73.0,298.96,1.03759,73.04592,-0.9474,-0.14211,302.73657,77.19759,1000.21155,1006.98309,1.7224099999999998
2018-08-05-02:00:00,2.3,72.0,1003.5,305.05,66.0,298.07,1.32597,88.11567,-1.25959,0.11306,303.70508,72.64998,1000.18878,1006.9494,0.9740299999999997
2018-08-05-03:00:00,3.04,94.0,1003.2,305.95,63.0,298.16,1.61434,103.18542,-1.57178,0.36824,304.67358,68.10236,1000.16595,1006.91565,1.42566
2018-08-05-04:00:00,3.85,122.0,1002.5,307.25,54.0,296.86,1.98266,111.75082,-1.75346,0.81447,305.22534,65.41583,999.63983,1006.37939,1.86734
2018-08-05-05:00:00,4.02,113.0,1001.9,308.15,51.0,296.77,2.35098,120.31622,-1.93514,1.26071,305.7771,62.7293,999.11365,1005.84314,1.6690199999999997
2018-08-05-06:00:00,4.64,116.0,1001.6,308.55,48.0,296.15,2.7193,128.88161,-2.11682,1.70694,306.32886,60.04277,998.58752,1005.30688,1.9206999999999996
2018-08-05-07:00:00,5.56,154.0,1001.1,309.25,45.0,295.75,2.75874,129.27869,-2.13502,1.74688,305.87851,63.07876,998.505,1005.22833,2.8012599999999996
2018-08-05-08:00:00,9.09,155.0,1001.2,306.75,58.0,297.56,2.79818,129.67578,-2.15322,1.78681,305.42813,66.11475,998.42242,1005.14978,6.2918199999999995
2018-08-05-09:00:00,7.97,149.0,1001.5,305.45,65.0,298.2,2.83762,130.07286,-2.17142,1.82675,304.97778,69.15074,998.3399,1005.07123,5.1323799999999995
2018-08-05-10:00:00,5.58,170.0,1002.1,303.75,73.0,298.48,2.77679,123.58118,-2.27608,1.5292,303.83154,74.94582,998.75616,1005.49725,2.80321
2018-08-05-11:00:00,5.09,141.0,1002.1,303.45,73.0,298.19,2.71597,117.08951,-2.38075,1.23165,302.6853,80.74091,999.17249,1005.92334,2.37403
2018-08-05-12:00:00,3.17,88.0,1002.8,302.65,77.0,298.29,1.71921,117.11006,-1.53032,0.78345,301.1731,86.22549,1000.02521,1006.78687,1.45079
2018-08-05-13:00:00,5.51,116.0,1003.4,302.85,74.0,297.83,2.19232,188.65683,-0.52505,-0.39927,300.14951,90.33917,1000.4198,1007.19684,3.3176799999999997
2018-08-05-14:00:00,5.57,118.0,1003.5,302.45,72.0,297.0,2.66542,260.20361,0.48023,-1.58199,299.12589,94.45286,1000.81433,1007.60687,2.90458
2018-08-05-15:00:00,5.83,157.0,1003.6,302.05,73.0,296.84,3.13853,331.75037,1.48551,-2.76471,298.10229,98.56654,1001.20892,1008.01685,2.6914700000000003
2018-08-05-16:00:00,4.48,145.0,1003.7,301.55,66.0,294.73,2.42537,239.57065,0.71685,-2.03314,298.2478,97.07385,1000.95557,1007.76141,2.0546300000000004
2018-08-05-17:00:00,3.75,165.0,1004.4,301.15,60.0,292.82,1.71221,147.39091,-0.05181,-1.30157,298.39331,95.58116,1000.70227,1007.50604,2.03779
2018-08-05-18:00:00,2.74,120.0,1003.6,300.05,70.0,294.23,0.99904,55.2112,-0.82048,-0.57001,298.53882,94.08848,1000.44891,1007.25061,1.7409600000000003
2018-08-05-19:00:00,1.74,160.0,1003.3,299.55,70.0,293.75,1.20379,68.5984,-1.08238,-0.32965,298.38062,90.01354,1000.41461,1007.21814,0.5362100000000001
2018-08-05-20:00:00,1.77,266.0,1003.4,299.25,77.0,294.99,1.40854,81.9856,-1.34429,-0.08929,298.22241,85.9386,1000.38037,1007.18561,0.3614600000000001
2018-08-05-21:00:00,1.82,286.0,1003.4,299.05,76.0,294.58,1.61329,95.37281,-1.6062,0.15106,298.06421,81.86366,1000.34607,1007.15314,0.20671000000000017
2018-08-05-22:00:00,2.45,308.0,1002.9,299.55,75.0,294.85,1.47264,91.68909,-1.46596,0.06142,297.8815,83.70731,1000.37543,1007.18774,0.9773600000000002
2018-08-05-23:00:00,4.26,213.0,1003.1,299.15,71.0,293.59,1.33198,88.00539,-1.32572,-0.02823,297.69882,85.55097,1000.40472,1007.22229,2.92802
2018-08-06-00:00:01,5.33,200.0,1004.4,296.45,90.0,294.75,1.19133,84.32167,-1.18549,-0.11787,297.51611,87.39462,1000.43408,1007.2569,4.13867
2018-08-06-01:00:00,2.95,348.0,1003.3,295.45,90.0,293.76,1.13065,78.49049,-1.09961,-0.21096,297.98746,86.20413,1000.20251,1007.02106,1.8193500000000002
2018-08-06-02:00:00,3.24,291.0,1003.2,297.25,83.0,294.24,1.06996,72.6593,-1.01373,-0.30405,298.45883,85.01364,999.97095,1006.78522,2.17004
2018-08-06-03:00:00,2.09,304.0,1003.2,298.85,83.0,295.81,1.00928,66.82812,-0.92786,-0.39714,298.93018,83.82315,999.73938,1006.54938,1.08072
2018-08-06-04:00:00,1.08,354.0,1003.1,299.85,71.0,294.27,1.06202,89.78736,-0.89035,0.01379,299.58658,82.24694,999.19806,1005.99524,0.017980000000000107
2018-08-06-05:00:00,1.45,50.0,1002.3,300.45,69.0,294.38,1.11477,112.7466,-0.85283,0.42473,300.24301,80.67072,998.6568,1005.44104,0.3352299999999999
2018-08-06-06:00:00,1.38,126.0,1002.0,300.25,70.0,294.42,1.16751,135.70584,-0.81532,0.83566,300.89941,79.09451,998.11548,1004.8869,0.21248999999999985
2018-08-06-07:00:00,2.12,113.0,1001.3,299.95,74.0,295.03,1.04984,155.83621,-0.46827,0.81796,301.40097,77.58347,997.78064,1004.54358,1.07016
2018-08-06-08:00:00,1.43,95.0,1001.0,299.95,76.0,295.46,0.93217,175.9666,-0.12122,0.80026,301.9025,76.07243,997.4458,1004.2002,0.4978299999999999
2018-08-06-09:00:00,1.31,87.0,1000.8,300.55,71.0,294.94,0.8145,196.09697,0.22583,0.78256,302.40405,74.56139,997.11096,1003.85687,0.49550000000000005
2018-08-06-10:00:00,1.58,21.0,1000.5,300.65,73.0,295.48,0.82854,246.76164,0.20948,0.24231,301.75131,79.46359,997.13293,1003.88,0.75146
2018-08-06-11:00:00,1.35,353.0,1000.2,300.45,74.0,295.51,0.84259,297.42633,0.19313,-0.29794,301.09854,84.36579,997.15497,1003.90314,0.5074100000000001
2018-08-06-12:00:00,1.02,30.0,1000.7,300.35,75.0,295.63,0.8606,34.3688,-0.48582,-0.71036,299.29028,89.42253,997.70673,1004.48065,0.1594
2018-08-06-13:00:00,2.2,348.0,1001.3,300.05,78.0,295.97,0.99664,142.28903,-0.31008,-0.89626,299.2352,89.63654,997.79779,1004.57251,1.2033600000000002
2018-08-06-14:00:00,2.22,13.0,1001.4,300.05,77.0,295.76,1.13269,250.20927,-0.13433,-1.08215,299.18008,89.85054,997.88892,1004.66437,1.0873100000000002
2018-08-06-15:00:00,1.86,25.0,1001.4,300.05,78.0,295.97,1.26873,358.12952,0.04141,-1.26805,299.125,90.06454,997.97998,1004.75623,0.5912700000000002
2018-08-06-16:00:00,2.31,353.0,1001.5,299.75,82.0,296.49,1.38767,277.65027,-0.4565,-0.60197,298.92349,91.16087,997.82715,1004.60663,0.9223300000000001
2018-08-06-17:00:00,2.3,5.0,1001.2,299.45,83.0,296.39,1.5066,197.17104,-0.95441,0.0641,298.72202,92.2572,997.67438,1004.45709,0.7933999999999999
2018-08-06-18:00:00,2.58,25.0,1001.0,299.65,80.0,295.99,1.62554,116.6918,-1.45232,0.73018,298.52051,93.35353,997.52155,1004.3075,0.9544600000000001
2018-08-06-19:00:00,2.94,16.0,1000.6,299.85,78.0,295.78,1.52231,97.82185,-1.34838,0.26802,298.40967,94.21111,997.61365,1004.40143,1.41769
2018-08-06-20:00:00,2.33,347.0,1000.8,299.45,82.0,296.2,1.41908,78.9519,-1.24444,-0.19414,298.29883,95.06869,997.70569,1004.49542,0.9109200000000002
2018-08-06-21:00:00,2.19,16.0,1000.8,299.15,83.0,296.1,1.31585,60.08195,-1.1405,-0.6563,298.18799,95.92627,997.79779,1004.58936,0.87415
2018-08-06-22:00:00,1.49,4.0,1001.2,299.25,83.0,296.2,1.26061,65.23208,-1.13155,-0.53331,298.34204,96.29395,998.07837,1004.87396,0.22938999999999998
2018-08-06-23:00:00,1.76,69.0,1001.6,299.55,82.0,296.29,1.20536,70.3822,-1.1226,-0.41032,298.49609,96.66164,998.35901,1005.15851,0.55464
2018-08-07-00:00:01,2.51,62.0,1001.4,299.45,82.0,296.2,1.15012,75.53233,-1.11365,-0.28734,298.65015,97.02932,998.63959,1005.44312,1.3598799999999998
2018-08-07-01:00:00,2.78,19.0,1001.5,299.65,86.0,297.17,1.08505,62.84267,-0.93604,-0.44421,299.76147,90.33836,998.58691,1005.37646,1.6949499999999997
2018-08-07-02:00:00,2.36,354.0,1002.0,300.55,81.0,297.07,1.01998,50.15301,-0.75843,-0.60108,300.8728,83.6474,998.53424,1005.30975,1.3400199999999998
2018-08-07-03:00:00,2.25,95.0,1001.7,300.85,77.0,296.54,0.95491,37.46335,-0.58083,-0.75795,301.98413,76.95644,998.48157,1005.2431,1.29509
2018-08-07-04:00:00,2.5,123.0,1001.5,302.15,72.0,296.71,0.98273,82.71555,-0.42808,-0.1616,302.44882,75.5647,998.20154,1004.95605,1.51727
2018-08-07-05:00:00,2.82,108.0,1000.6,302.75,69.0,296.59,1.01055,127.96774,-0.27533,0.43476,302.91348,74.17296,997.92145,1004.66895,1.8094499999999998
2018-08-07-06:00:00,2.9,38.0,999.9,303.45,66.0,296.54,1.03837,173.21992,-0.12259,1.03111,303.37817,72.78122,997.64142,1004.3819,1.86163
2018-08-07-07:00:00,1.25,303.0,1000.1,304.75,62.0,296.76,1.02525,174.14545,-0.10498,1.0196,303.28751,73.84341,997.41986,1004.15857,0.22475
2018-08-07-08:00:00,1.55,151.0,999.6,304.25,65.0,297.05,1.01213,175.07098,-0.08736,1.00808,303.19687,74.9056,997.1983,1003.93518,0.5378700000000001
2018-08-07-09:00:00,1.24,86.0,999.5,304.45,64.0,296.99,0.999,175.99651,-0.06975,0.99657,303.1062,75.9678,996.97675,1003.71185,0.241
2018-08-07-10:00:00,2.58,101.0,999.3,303.75,68.0,297.31,1.11705,161.17915,-0.38408,0.96351,302.32925,80.66471,997.41071,1004.15247,1.46295
2018-08-07-11:00:00,1.94,130.0,999.9,303.65,66.0,296.73,1.23509,146.36182,-0.69841,0.93046,301.55234,85.36162,997.84473,1004.59314,0.7049099999999999
2018-08-07-12:00:00,2.3,86.0,1000.7,302.95,72.0,297.48,1.17525,212.24155,0.62698,0.99403,300.68652,86.87103,997.83759,1004.57373,1.12475
2018-08-07-13:00:00,2.13,66.0,1001.3,302.75,74.0,297.73,1.29622,168.41058,-0.08806,0.58026,300.34814,88.42841,998.13593,1004.87976,0.83378
2018-08-07-14:00:00,1.33,97.0,1001.8,302.05,78.0,297.92,1.41719,124.57962,-0.80311,0.16649,300.00977,89.98579,998.43433,1005.18585,-0.08718999999999988
2018-08-07-15:00:00,1.93,127.0,1001.0,302.05,79.0,298.13,1.53817,80.74866,-1.51816,-0.24728,299.67139,91.54317,998.73267,1005.49188,0.3918299999999999
2018-08-07-16:00:00,2.53,68.0,1001.3,301.25,86.0,298.74,1.81692,68.11759,-1.55043,-0.74507,299.21582,93.70695,998.84113,1005.61206,0.7130799999999997
2018-08-07-17:00:00,1.34,49.0,1001.3,300.95,87.0,298.64,2.09568,55.48652,-1.5827,-1.24285,298.76025,95.87074,998.94952,1005.7323,-0.7556800000000001
2018-08-07-18:00:00,2.18,19.0,1001.0,300.35,87.0,298.05,2.37443,42.85545,-1.61497,-1.74063,298.30469,98.03452,999.05798,1005.85248,-0.19442999999999966
2018-08-07-19:00:00,4.44,26.0,1001.0,299.85,83.0,296.79,2.45897,34.33313,-1.33699,-1.99685,298.16269,97.57723,999.06757,1005.86584,1.9810300000000005
2018-08-07-20:00:00,3.45,38.0,1001.1,300.05,82.0,296.78,2.5435,25.81082,-1.059,-2.25307,298.02066,97.11994,999.07715,1005.87915,0.9065000000000003
2018-08-07-21:00:00,2.91,47.0,1001.4,300.15,81.0,296.68,2.62803,17.2885,-0.78101,-2.50929,297.87866,96.66265,999.08673,1005.89252,0.2819700000000003
2018-08-07-22:00:00,3.15,33.0,1002.0,299.65,83.0,296.59,2.15742,18.00982,-0.65568,-2.05512,298.15756,95.75379,999.5647,1006.37146,0.9925799999999998
2018-08-07-23:00:00,3.07,53.0,1001.9,298.65,90.0,296.92,1.68682,18.73113,-0.53035,-1.60096,298.43643,94.84494,1000.04272,1006.8504,1.3831799999999999
2018-08-08-00:00:01,2.95,126.0,1003.0,297.65,93.0,296.47,1.21621,19.45245,-0.40503,-1.14679,298.71533,93.93608,1000.52069,1007.32935,1.7337900000000002
2018-08-08-01:00:00,8.65,304.0,1004.5,296.45,92.0,295.1,1.4321,32.9042,-0.80703,-1.07698,299.43872,89.76836,1000.66626,1007.47058,7.2179
2018-08-08-02:00:00,0.56,49.0,1003.5,296.25,93.0,295.08,1.64799,46.35595,-1.20903,-1.00716,300.16211,85.60065,1000.81177,1007.61188,-1.08799
2018-08-08-03:00:00,2.47,350.0,1003.3,297.85,90.0,296.13,1.86387,59.80769,-1.61102,-0.93735,300.8855,81.43293,1000.95734,1007.75311,0.6061300000000003
2018-08-08-04:00:00,1.92,353.0,1003.8,299.45,85.0,296.78,1.92247,70.32604,-1.75371,-0.60873,300.93945,81.07921,1000.78815,1007.58313,-0.0024699999999999722
2018-08-08-05:00:00,2.83,69.0,1004.2,300.25,81.0,296.78,1.98107,80.84438,-1.8964,-0.28011,300.99341,80.72549,1000.6189,1007.41309,0.84893
